material_id;icsd_id;icsd_ids;spacegroup;crystal_system;volume;nsites;unit_cell_formula;pretty_formula;elements;nelements;energy;energy_per_atom;formation_energy_per_atom;e_above_hull;band_gap;is_hubbard;hubbards;is_compatible;elasticity;piezo;diel;density;total_magnetization;oxide_type;warnings;task_ids;tags;has_band_structure
mp-3447;;[55339, 43285];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'};tetragonal;92.72603331153417;5;{'Th': 1.0, 'Cr': 2.0, 'Ge': 2.0};Th(CrGe)2;['Cr', 'Ge', 'Th'];3;-36.773097;-7.3546194;-0.1636241099999992;0.2214453390000033;0.0;False;{};True;;;;8.61931068700193;0.0011333;None;[];['mp-925951', 'mp-909975', 'mp-925528', 'mp-3447', 'mp-1475977', 'mp-1591724', 'mp-1698401'];['Thorium chromium(II) germanide', 'Thorium chromium germanide (1/2/2)'];True
mp-3598;;[246019, 173866, 160287];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'};hexagonal;415.01932828972775;30;{'Ba': 6.0, 'Ru': 6.0, 'O': 18.0};BaRuO3;['Ba', 'O', 'Ru'];3;-208.66954279;-6.9556514263333336;-2.1695801570833337;0.0274164436666666;0.0;False;{};True;;;;6.875396671955308;0.0340890833333333;oxide;[];['mp-906095', 'mp-918952', 'mp-920013', 'mp-3598', 'mp-1402836', 'mp-1638274', 'mp-1757196'];['Barium ruthenate(IV)'];True
mp-37399;;[];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R3', 'number': 146, 'point_group': '3', 'crystal_system': 'trigonal', 'hall': 'R 3'};trigonal;134.24335401371286;14;{'Li': 7.0, 'Nb': 1.0, 'O': 6.0};Li7NbO6;['Li', 'Nb', 'O'];3;-82.77026227;-5.912161590714286;-2.4166074602976195;0.0455492196428632;3.5111;False;{};True;;{'eij_max': 0.75209846293859, 'piezoelectric_tensor': [[-0.16091450180016006, 0.3465527478412163, -0.18218049264229466, 0.29013365602287267, -0.21052576557070934, 0.34531776491359917], [0.1751961942080296, -0.2555029990104844, 0.07959436579910362, -0.17646286823645949, 0.37879420139177156, 0.3969972239219425], [-0.03492155167496794, 0.06795160617060794, -0.03742218892972225, 0.06682103033075694, -0.005968138104064278, 0.3471112630176698]], 'v_max': [-2.0, -1.0, -1.0]};{'e_electronic': [[3.6583182429478116, 0.029346394283301436, -0.09010111410452715], [0.029361474309276603, 3.640130083873639, -0.05787013621833503], [-0.09009548119413924, -0.057878261059424396, 3.762135167487795]], 'e_total': [[14.488455159048396, 0.5457793704385792, -1.5032185258882202], [0.5457944504645545, 14.091958006357608, -1.0229977617047719], [-1.5032128929778332, -1.023005886545861, 16.402409738962184]], 'n': 1.9201200912364176, 'poly_electronic': 3.6868611647697485, 'poly_total': 14.994274301456064};2.9376579608399505;0.0;oxide;[];['mp-741321', 'mp-749128', 'mp-729997', 'mp-37399', 'mp-1117100', 'mp-1411165'];[];True
mp-4452;;[31354, 619878, 184995, 619872, 619873, 106362, 2286, 619875, 52801, 25642];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I-4', 'number': 82, 'point_group': '-4', 'crystal_system': 'tetragonal', 'hall': 'I -4'};tetragonal;165.25278217707128;7;{'Cd': 1.0, 'Ga': 2.0, 'S': 4.0};Cd(GaS2)2;['Cd', 'Ga', 'S'];3;-28.31870664;-4.04552952;-1.0663377932142857;0.0;2.122;False;{};True;{'G_Reuss': 19.0, 'G_VRH': 21.0, 'G_Voigt': 23.0, 'G_Voigt_Reuss_Hill': 21.0, 'K_Reuss': 36.0, 'K_VRH': 36.0, 'K_Voigt': 36.0, 'K_Voigt_Reuss_Hill': 36.0, 'elastic_anisotropy': 0.99, 'elastic_tensor': [[55.0, 24.0, 30.0, 0.0, 0.0, 2.0], [24.0, 55.0, 30.0, 0.0, 0.0, -2.0], [30.0, 30.0, 53.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 31.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 31.0, 0.0], [2.0, -2.0, 0.0, 0.0, 0.0, 28.0]], 'homogeneous_poisson': 0.25, 'poisson_ratio': 0.25, 'universal_anisotropy': 0.99, 'elastic_tensor_original': [[54.50458115074885, 23.892815397680504, 30.267014686546542, 0.0, 0.0, 1.3867578740608635], [23.88860006220797, 54.50052913900539, 30.26285049517576, 0.0, 0.0, -1.3866837217643786], [28.88518186493775, 28.88518186493775, 52.73232707729763, 0.0, 0.0, 5.974972107458511e-08], [-0.00883318453861712, -0.00019668995261401333, -0.005099805438045687, 30.890688987959575, 0.1042443648859348, -0.011210037299330025], [0.00016760995962070746, 0.008835617871364243, 0.005095402105772605, -0.10425257821728942, 30.890693331291867, -0.011187877304668876], [1.6765001820645806, -1.6944552185881467, 0.028307794519076435, 0.0, 0.0, 28.225948628256795]], 'compliance_tensor': [[27.5, -5.4, -12.4, 0.0, -0.0, -1.8], [-5.4, 27.5, -12.4, 0.0, 0.0, 1.8], [-12.4, -12.4, 32.9, -0.0, 0.0, -0.0], [0.0, 0.0, -0.0, 32.4, 0.0, 0.0], [-0.0, 0.0, 0.0, 0.0, 32.4, 0.0], [-1.8, 1.8, 0.0, 0.0, 0.0, 35.6]], 'warnings': [], 'nsites': 7};{'eij_max': 0.17344313434091302, 'piezoelectric_tensor': [[0.0, 0.0, 0.0, -0.12555499999999992, 0.06537499999999999, 0.0], [0.0, 0.0, 0.0, -0.065375, -0.12555499999999992, 0.0], [0.03291499999999999, -0.032915, 0.0, 0.0, 0.0, -0.16708]], 'v_max': [0.0, 0.0, -1.0]};{'e_electronic': [[5.798931, 0.0, 0.0], [0.0, 5.798931, 1.2258600872799435e-18], [0.0, 1.2258600872799435e-18, 5.813242000000001]], 'e_total': [[9.4425755, 0.0, 0.0], [0.0, 9.4425755, 1.7470968928211458e-17], [0.0, 1.7470968928211458e-17, 9.646536000000001]], 'n': 2.409087240706184, 'poly_electronic': 5.803701333333334, 'poly_total': 9.510562333333334};3.819597588998236;1.13e-05;None;[];['mp-659681', 'mp-656533', 'mp-665230', 'mp-4452', 'mp-1077981', 'mp-1078024', 'mp-1078129', 'mp-1101059', 'mp-1141464', 'mp-1114798', 'mp-1439614', 'mp-1596880', 'mp-1688295'];['Cadmium digallium tetrasulfide', 'Cadmium digallium sulfide', 'Cadmium gallium sulfide (1/2/4)'];True
mp-4589;;[62161, 184557, 79749];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'};monoclinic;307.50594360614934;24;{'Pr': 4.0, 'P': 4.0, 'O': 16.0};PrPO4;['O', 'P', 'Pr'];3;-191.66168852;-7.985903688333334;-3.4564292080952383;0.0;5.651599999999999;False;{};True;;;;5.095008048607713;0.0;oxide;[];['mp-713144', 'mp-845447', 'mp-845952', 'mp-683008', 'mp-4589', 'mp-1191462', 'mp-1422717', 'mp-1609128', 'mp-1671443'];['Praseodymium(III) phosphate(V)', 'Monazite-(Pr)', 'Praseodymium orthophosphate', 'Praseodymium phosphate'];True
mp-504102;;[];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'};trigonal;133.76264839878988;14;{'Li': 2.0, 'Ni': 4.0, 'O': 8.0};Li(NiO2)2;['Li', 'Ni', 'O'];3;-67.76092677;-4.840066197857142;-1.1081764366666664;0.0159578219642835;0.0;True;{'Li': 0.0, 'Ni': 6.2, 'O': 0.0};True;;;;4.6757699204750605;0.99787955;oxide;[];['mp-504102', 'mp-1387784'];[];False
mp-5487;;[28534, 418933, 18151];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/ncc', 'number': 130, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'P 4ab 2n -1ab'};tetragonal;550.5404512376101;36;{'Sr': 12.0, 'Si': 4.0, 'O': 20.0};Sr3SiO5;['O', 'Si', 'Sr'];3;-247.44915122;-6.873587533888889;-3.3491251162500006;0.0056112069444456;4.1802;False;{};True;;;;4.475344264550135;2.6975e-05;oxide;[];['mp-664426', 'mp-657436', 'mp-679439', 'mp-5487', 'mp-1170751', 'mp-1254548', 'mp-1442745', 'mp-1654664', 'mp-1718591'];['Tristrontium oxide silicate', 'Tristrontium silicate oxide'];True
mp-5599;;[20967];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/m', 'number': 176, 'point_group': '6/m', 'crystal_system': 'hexagonal', 'hall': '-P 6c'};hexagonal;1292.9149778109204;76;{'U': 20.0, 'Re': 20.0, 'Si': 36.0};U5Re5Si9;['Re', 'Si', 'U'];3;-699.92327958;-9.209516836578947;-0.3942430539473686;0.0395687196992486;0.0;False;{};True;;;;12.195806243400025;7.232412075;None;[];['mp-1008189', 'mp-915096', 'mp-1001318', 'mp-1001521', 'mp-5599', 'mp-1363833'];['Uranium rhenium silicide (5/5/9)'];True
mp-561074;;[110516];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'};triclinic;1160.0411108915548;108;{'H': 56.0, 'Rh': 4.0, 'C': 24.0, 'N': 4.0, 'Cl': 4.0, 'O': 16.0};H14RhC6NClO4;['C', 'Cl', 'H', 'N', 'O', 'Rh'];6;-611.97709874;-5.6664546179629625;-0.6944388113451846;0.149980496481481;1.7594000000000003;False;{};True;;;;1.7322711379812314;1.565e-05;oxide;[];['mp-654891', 'mp-659676', 'mp-561074', 'mp-656354', 'mp-1327978', 'mp-1629447'];['Bis(dimethylammonium) tetraacetatodichlorodirhodate(II)'];True
mp-568295;;[410728];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'};triclinic;925.3153140492911;44;{'Pr': 16.0, 'B': 14.0, 'Cl': 14.0};Pr8(BCl)7;['B', 'Cl', 'Pr'];3;-249.62314947;-5.673253397045454;-1.410531374825151;0.0;0.0;False;{};True;;;;5.208221413645192;0.0013472;None;[];['mp-921257', 'mp-942618', 'mp-942962', 'mp-568295', 'mp-1366482', 'mp-1685694'];['Octapraseodymium heptachloride heptaboride'];True
mp-5933;;[75240, 164386, 186528, 34619];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'};hexagonal;408.9315707908669;30;{'Ba': 6.0, 'Ti': 6.0, 'O': 18.0};BaTiO3;['Ba', 'Ti', 'O'];3;-240.09912109;-8.003304036333335;-3.4931000210833343;0.0084029456666652;1.7260999999999995;False;{};True;{'G_Reuss': 74.0, 'G_VRH': 76.0, 'G_Voigt': 78.0, 'G_Voigt_Reuss_Hill': 76.0, 'K_Reuss': 140.0, 'K_VRH': 140.0, 'K_Voigt': 140.0, 'K_Voigt_Reuss_Hill': 140.0, 'elastic_anisotropy': 0.24, 'elastic_tensor': [[251.0, 85.0, 75.0, 0.0, 0.0, 0.0], [85.0, 251.0, 75.0, 0.0, 0.0, 0.0], [75.0, 75.0, 289.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 59.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 59.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 83.0]], 'homogeneous_poisson': 0.27, 'poisson_ratio': 0.27, 'universal_anisotropy': 0.24, 'elastic_tensor_original': [[251.46461006716447, 84.4147529795507, 74.59644241501587, 0.0, 0.0, 0.0], [84.548928265933, 251.20670521029197, 74.40619080757007, 0.0, 0.0, 0.0], [74.90938730701181, 74.90938974679212, 289.309863425001, 0.0, 0.0, 0.0], [0.0007135032904681501, -0.00023991539776412228, -0.0012413129645981412, 59.182707447383606, 0.0, 0.0], [-0.00774506150503343, -0.005034714311687619, -0.007622354814522648, 0.0, 59.17586440677438, 0.0], [-0.00018216990467304718, 0.000218733262542629, 4.578701002378969e-05, 0.0, 0.0, 83.116337329633]], 'compliance_tensor': [[4.7, -1.3, -0.9, -0.0, -0.0, -0.0], [-1.3, 4.7, -0.9, 0.0, 0.0, -0.0], [-0.9, -0.9, 3.9, -0.0, 0.0, 0.0], [-0.0, -0.0, -0.0, 16.9, -0.0, 0.0], [-0.0, -0.0, 0.0, -0.0, 16.9, 0.0], [-0.0, -0.0, 0.0, 0.0, 0.0, 12.0]], 'warnings': [], 'nsites': 30};;;5.681509364183071;1.8e-06;oxide;[];['mp-701749', 'mp-681559', 'mp-712714', 'mp-5933', 'mp-1193578', 'mp-1408394', 'mp-1615480', 'mp-1764400'];['Barium titanate - HT', 'Barium titanate - nanosized', 'Barium titanate'];True
mp-5971;;[156947, 156946];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_222', 'number': 180, 'point_group': '622', 'crystal_system': 'hexagonal', 'hall': 'P 62 2c (0 0 1)'};hexagonal;198.86494203062296;12;{'Y': 3.0, 'B': 3.0, 'Pt': 6.0};YBPt2;['Y', 'B', 'Pt'];3;-87.87996329;-7.3233302741666675;-1.0015100945833335;0.0;0.0;False;{};True;{'G_Reuss': 51.0, 'G_VRH': 51.0, 'G_Voigt': 52.0, 'G_Voigt_Reuss_Hill': 51.0, 'K_Reuss': 159.0, 'K_VRH': 159.0, 'K_Voigt': 159.0, 'K_Voigt_Reuss_Hill': 159.0, 'elastic_anisotropy': 0.06, 'elastic_tensor': [[241.0, 124.0, 123.0, 0.0, 0.0, 0.0], [124.0, 241.0, 123.0, 0.0, 0.0, 0.0], [123.0, 123.0, 213.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 46.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 46.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 58.0]], 'homogeneous_poisson': 0.35, 'poisson_ratio': 0.35, 'universal_anisotropy': 0.06, 'elastic_tensor_original': [[240.8342476519567, 123.93691597548735, 123.488635413632, 0.0, 0.0, 0.0], [123.58032007889038, 240.7833917777917, 123.18237311369671, 0.0, 0.0, 0.0], [122.99362471315759, 122.99358395543344, 213.34718636557673, 0.0, 0.0, 0.0], [3.613721248691847e-05, 0.0004098807064288518, 0.0007709946900265464, 45.97094099485216, 0.0, 0.0], [-0.005792555876166813, -0.005720555037443903, -0.00750407273775451, 0.0, 45.98062153910302, 0.0], [0.040213105795515604, 0.12149717003300863, 0.007734495275335052, 0.0, 0.0, 57.91358178636008]], 'compliance_tensor': [[6.5, -2.0, -2.6, -0.0, 0.0, -0.0], [-2.0, 6.5, -2.6, -0.0, -0.0, -0.0], [-2.6, -2.6, 7.7, 0.0, -0.0, 0.0], [-0.0, -0.0, 0.0, 21.8, -0.0, -0.0], [0.0, 0.0, -0.0, -0.0, 21.8, -0.0], [-0.0, -0.0, 0.0, -0.0, -0.0, 17.2]], 'warnings': [], 'nsites': 12};;;12.271739652862722;0.0002390333333333;None;[];['mp-905971', 'mp-918881', 'mp-919882', 'mp-5971', 'mp-1504625', 'mp-1601017', 'mp-1698276'];['Yttrium platinum boride (1/2/1)'];True
mp-7348;;[8153];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fddd', 'number': 70, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': 'F 2 2 -1d'};orthorhombic;154.14960980610937;10;{'Sr': 2.0, 'B': 4.0, 'Rh': 4.0};Sr(BRh)2;['B', 'Rh', 'Sr'];3;-65.0544407;-6.50544407;-0.5603877386666667;0.0;0.0;False;{};True;;;;6.787663169664353;0.0026828;None;[];['mp-932330', 'mp-7348', 'mp-915739', 'mp-931342', 'mp-1418062', 'mp-1600418', 'mp-1702666'];['Strontium rhodium boride (1/2/2)'];True
mp-7609;;[19019];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'};orthorhombic;216.0485121919199;12;{'Sb': 4.0, 'O': 4.0, 'F': 4.0};SbOF;['F', 'O', 'Sb'];3;-65.76229782;-5.480191485;-2.2151197558133338;0.0009107589583337;3.3541;False;{};True;;;;4.819333464824104;0.002458175;oxide;[];['mp-671068', 'mp-692703', 'mp-7609', 'mp-661605', 'mp-1437190', 'mp-1597833', 'mp-1700849'];[];True
mp-7738;;[21010];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'};hexagonal;128.42167015006785;6;{'La': 2.0, 'Se': 2.0, 'F': 2.0};LaSeF;['F', 'La', 'Se'];3;-38.63579703;-6.439299505;-3.1551432661779164;0.0;1.7244000000000002;False;{};True;;;{'e_electronic': [[6.116659402035765, 8.419227158683637e-18, 0.0], [8.419227158683637e-18, 6.1166595979642215, 0.0], [0.0, 0.0, 6.690481000000003]], 'e_total': [[19.714216183855093, 2.6984730736700395e-17, 0.0], [2.6984730736700395e-17, 19.714216815339643, 0.0], [0.0, 0.0, 24.301277]], 'n': 2.5115599402230737, 'poly_electronic': 6.30793333333333, 'poly_total': 21.243236666398246};6.125472662910712;7.13e-05;None;[];['mp-678138', 'mp-699005', 'mp-662970', 'mp-7738', 'mp-1141454', 'mp-1435612', 'mp-1591309', 'mp-1704262'];[];True
mp-8218;;[90570, 90567, 90569, 90568, 90571, 35549];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'};cubic;54.44933366175823;5;{'Pr': 1.0, 'Al': 1.0, 'O': 3.0};PrAlO3;['Pr', 'Al', 'O'];3;-39.51305487;-7.902610974;-3.64991669775;0.0180168149999992;2.9567999999999994;False;{};True;{'G_Reuss': 132.0, 'G_VRH': 135.0, 'G_Voigt': 137.0, 'G_Voigt_Reuss_Hill': 135.0, 'K_Reuss': 194.0, 'K_VRH': 194.0, 'K_Voigt': 194.0, 'K_Voigt_Reuss_Hill': 194.0, 'elastic_anisotropy': 0.2, 'elastic_tensor': [[335.0, 124.0, 124.0, 0.0, 0.0, 0.0], [124.0, 335.0, 124.0, 0.0, 0.0, 0.0], [124.0, 124.0, 335.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 159.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 159.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 159.0]], 'homogeneous_poisson': 0.22, 'poisson_ratio': 0.22, 'universal_anisotropy': 0.2, 'elastic_tensor_original': [[335.248350858535, 123.54969924881176, 124.29798184574348, -0.00016480030765752868, 0.0005774010779214627, -1.123593097580281], [123.54973292702341, 335.24838453362725, 124.29798184393955, -0.00032565965590407813, 0.0003262296601616046, 1.131213482846769], [124.29731912850384, 123.54938538466585, 335.2483660680066, 1.1274997388767947, 0.0006128514814345221, 0.0018541101889076451], [0.15704804454948487, 0.6966785854302713, -0.5404182621068794, 158.46561303123673, -0.004556049620846226, 0.35100700477790236], [-0.0761914325837514, -0.009622251185247812, 0.049510981412885256, -0.07679363494320803, 158.425240031743, 0.45635942297301146], [1.5573969050317544, -1.681807323049914, -0.14741548656036715, 0.03321326864550622, -0.08328077447189688, 159.12914703201187]], 'compliance_tensor': [[3.7263712833694345, -1.0056919974606922, -1.0056893170627745, -2.6277234730996384e-06, -1.9573109755159802e-05, -0.0001113202621946179], [-1.0056919974606913, 3.7263712876600463, -1.0056893177615136, 9.737705025398229e-06, 5.282367220927897e-06, -6.40921455201913e-05], [-1.0056893170627752, -1.0056893177615136, 3.7263514175287806, 5.606496790064575e-06, -1.126910078127104e-05, 3.004357573704603e-05], [-2.62772347309946e-06, 9.737705025398261e-06, 5.606496790064412e-06, 6.302250560990073, -9.413557981053592e-05, -1.655166554124541e-05], [-1.9573109755160164e-05, 5.282367220927774e-06, -1.1269100781270716e-05, -9.413557981053606e-05, 6.302250556809923, 8.234943962766629e-06], [-0.00011132026219461803, -6.409214552019138e-05, 3.004357573704601e-05, -1.6551665541245448e-05, 8.234943962766719e-06, 6.302267362057483]], 'warnings': ['Structure contains a rare earth element'], 'nsites': 5};;;6.583908721151819;3.5e-05;oxide;[];['mp-8218', 'mp-1439617', 'mp-1590154', 'mp-1688275'];['Praseodymium aluminate'];True
mp-8371;;[618218, 74671, 77050];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'};tetragonal;38.51530551217299;3;{'Lu': 1.0, 'C': 2.0};LuC2;['C', 'Lu'];2;-23.54590648;-7.848635493333333;-0.1904721066666669;0.1077465845833334;0.0;False;{};True;;;;8.579135167337402;0.0003771;None;[];['mp-8371', 'mp-1440150', 'mp-1595089', 'mp-1686364'];['Lutetium carbide (1/2)'];True
mp-841;;[25530, 180557, 152183];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'};hexagonal;67.47968169757684;8;{'Li': 4.0, 'O': 4.0};Li2O2;['Li', 'O'];2;-38.76889738;-4.8461121725;-1.650783011458333;0.0;2.0228;False;{};True;{'G_Reuss': 48.0, 'G_VRH': 50.0, 'G_Voigt': 53.0, 'G_Voigt_Reuss_Hill': 50.0, 'K_Reuss': 71.0, 'K_VRH': 71.0, 'K_Voigt': 72.0, 'K_Voigt_Reuss_Hill': 71.0, 'elastic_anisotropy': 0.54, 'elastic_tensor': [[163.0, 54.0, 12.0, 0.0, 0.0, 0.0], [54.0, 163.0, 12.0, 0.0, 0.0, 0.0], [12.0, 12.0, 166.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 36.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 36.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 54.0]], 'homogeneous_poisson': 0.21, 'poisson_ratio': 0.21, 'universal_anisotropy': 0.54, 'elastic_tensor_original': [[162.75041835662674, 52.63928359184324, 12.078688199475677, 0.0, 0.0, 0.0], [52.86886965956069, 164.2055958413737, 11.819404269906693, 0.0, 0.0, 0.0], [11.52986338128874, 11.529862921242314, 165.71564415262478, 0.0, 0.0, 0.0], [5.189681255560708e-05, -9.680027211189044e-06, 0.0004892480420109811, 35.712461985944415, 0.0, 0.0], [3.6616984329489645e-05, 3.573992003792671e-05, -9.849709039294765e-05, 0.0, 35.866163216580915, 0.0], [0.01626458052914538, 0.008309407923097268, 0.05350590210381978, 0.0, 0.0, 53.44520066719016]], 'compliance_tensor': [[6.9, -2.3, -0.3, -0.0, 0.0, -0.0], [-2.3, 6.9, -0.3, -0.0, -0.0, -0.0], [-0.3, -0.3, 6.1, 0.0, 0.0, 0.0], [-0.0, -0.0, 0.0, 27.9, -0.0, 0.0], [-0.0, -0.0, 0.0, -0.0, 27.9, -0.0], [-0.0, -0.0, 0.0, 0.0, -0.0, 18.4]], 'warnings': [], 'nsites': 8};;{'e_electronic': [[2.7570002855130027, -1.0865694462027507e-16, 0.0], [-1.0865694462027507e-16, 2.7569997144870566, 0.0], [0.0, 0.0, 3.965000000000002]], 'e_total': [[7.460500772655971, -2.5263899312635007e-16, 0.0], [-2.5263899312635007e-16, 7.460499227447747, 0.0], [0.0, 0.0, 12.431000000000003]], 'n': 1.7775451236654127, 'poly_electronic': 3.1596666666666873, 'poly_total': 9.117333333367908};2.2580681737150843;0.0;peroxide;[];['mp-655307', 'mp-656875', 'mp-27756', 'mp-841', 'mp-655008', 'mp-1140932', 'mp-1422354', 'mp-1704324'];['Dilithium peroxide'];True
mp-890;;[104518, 104519, 640859];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'};cubic;114.03616052331408;6;{'Nd': 2.0, 'Ir': 4.0};NdIr2;['Nd', 'Ir'];2;-49.14597021;-8.190995035;-0.7093270183333331;0.0;0.0;False;{};True;{'G_Reuss': 75.0, 'G_VRH': 77.0, 'G_Voigt': 78.0, 'G_Voigt_Reuss_Hill': 77.0, 'K_Reuss': 180.0, 'K_VRH': 180.0, 'K_Voigt': 180.0, 'K_Voigt_Reuss_Hill': 180.0, 'elastic_anisotropy': 0.15, 'elastic_tensor': [[263.0, 139.0, 139.0, 0.0, 0.0, 0.0], [139.0, 263.0, 139.0, 0.0, 0.0, 0.0], [139.0, 139.0, 263.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 88.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 88.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 88.0]], 'homogeneous_poisson': 0.31, 'poisson_ratio': 0.31, 'universal_anisotropy': 0.15, 'elastic_tensor_original': [[263.01020664257175, 139.0121912694514, 139.0121912694514, 0.0, 0.0, 0.0], [139.0121912694514, 263.01020664257175, 139.0121912694514, 0.0, 0.0, 0.0], [139.0121912694514, 139.0121912694514, 263.01020664257175, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 88.26448225432061, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 88.26448225432061, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 88.26448225432061]], 'compliance_tensor': [[6.0, -2.1, -2.1, 0.0, -0.0, -0.0], [-2.1, 6.0, -2.1, -0.0, 0.0, 0.0], [-2.1, -2.1, 6.0, -0.0, -0.0, 0.0], [0.0, -0.0, -0.0, 11.3, 0.0, -0.0], [-0.0, 0.0, -0.0, 0.0, 11.3, -0.0], [-0.0, 0.0, 0.0, -0.0, -0.0, 11.3]], 'warnings': ['Contains a rare earth element'], 'nsites': 6};;;15.396645196491724;0.00021675;None;[];['mp-935039', 'mp-941870', 'mp-941722', 'mp-890', 'mp-1414465', 'mp-1591609', 'mp-1704714'];['Iridium neodymium (2/1)'];True
mp-8901;;[66841];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fddd', 'number': 70, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': 'F 2 2 -1d'};orthorhombic;476.9606297629563;16;{'Rb': 4.0, 'V': 2.0, 'Ag': 2.0, 'S': 8.0};Rb2VAgS4;['Ag', 'Rb', 'S', 'V'];4;-76.1554234;-4.7597139625;-1.288724857604167;0.0;1.354;False;{};True;;;;3.189092121661404;0.0001792;None;[];['mp-660770', 'mp-998092', 'mp-688093', 'mp-670378', 'mp-997988', 'mp-8901', 'mp-1475683', 'mp-1607362', 'mp-1674831'];['Dirubidium tetrathioargentovanadate'];True
mp-10543;;[280867];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2/c', 'number': 13, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yc'};monoclinic;271.99940413740296;16;{'K': 6.0, 'Sb': 2.0, 'O': 8.0};K3SbO4;['K', 'O', 'Sb'];3;-79.1723849;-4.94827405625;-1.892916768625;0.0;1.8606;False;{};True;;;;3.700232484528422;0.0;oxide;[];['mp-846782', 'mp-714711', 'mp-689437', 'mp-10543', 'mp-1415718', 'mp-1602882', 'mp-1669281'];['Tripotassium antimonate(V)'];True
